Roll_Code,Math,English,Science,Total,Year
2021_C13034,15,32,78,125,2021
2021_A13035,25,89,47,161,2021
2021_C13036,32,23,99,154,2021
2021_C13037,15,23,49,87,2021
2022_B13038,32,46,38,116,2022
2019_A13039,11,76,30,117,2019
2022_C13040,47,29,76,152,2022
2021_B13041,100,64,65,229,2021
2021_B13042,98,42,21,161,2021
2021_C13043,15,62,65,142,2021
2022_A13044,30,66,91,187,2022
2019_B13045,97,95,44,236,2019
2019_C13046,62,72,67,201,2019
2022_B13047,50,18,64,132,2022
2021_B13048,94,94,84,272,2021
2022_C13049,60,73,80,213,2022
2022_A13050,31,66,95,192,2022
2021_C13051,33,22,67,122,2021
2019_C13052,76,90,89,255,2019
2019_B13053,78,51,39,168,2019
2019_B13054,41,65,76,182,2019
2019_B13055,54,65,94,213,2019
2019_B13056,74,59,42,175,2019
2019_B13057,99,71,63,233,2019
2022_C13058,75,69,36,180,2022
2019_C13059,19,28,84,131,2019
2021_B13060,26,63,77,166,2021
2022_B13061,41,29,37,107,2022
2021_A13062,44,68,85,197,2021
2022_A13063,0,30,32,62,2022
2019_A13064,24,19,37,80,2019
2022_A13065,59,50,93,202,2022
2021_B13066,28,14,50,92,2021
2021_C13067,21,70,87,178,2021
2019_A13068,80,64,97,241,2019
2021_A13069,50,70,54,174,2021
2021_C13070,57,11,28,96,2021
2021_A13071,25,82,83,190,2021
2019_B13072,15,61,68,144,2019
2019_A13073,72,70,26,168,2019
2022_A13074,48,54,95,197,2022
2021_A13075,13,15,69,97,2021
2022_A13076,56,72,90,218,2022
2022_A13077,66,87,26,179,2022
2021_B13078,100,45,58,203,2021
2022_C13079,91,55,73,219,2022
2021_C13080,92,19,67,178,2021
2019_C13081,15,90,21,126,2019
2021_A13082,27,41,87,155,2021
2021_A13083,23,96,55,174,2021
2022_C13084,20,11,48,79,2022
2021_C13085,53,78,43,174,2021
2019_B13086,96,48,24,168,2019
2021_B13087,18,32,39,89,2021
2021_C13088,98,83,79,260,2021
2021_B13089,23,63,79,165,2021
2021_C13090,72,43,51,166,2021
2022_B13091,59,20,32,111,2022
2021_C13092,39,11,80,130,2021
2022_C13093,82,14,82,178,2022
2022_B13094,26,15,47,88,2022
2021_B13095,90,26,65,181,2021
2022_A13096,99,83,50,232,2022
2021_B13097,10,38,83,131,2021
2022_C13098,7,32,66,105,2022
2022_B13099,7,24,49,80,2022
2019_A13100,24,80,35,139,2019
2019_C13101,51,42,98,191,2019
2019_C13102,58,11,60,129,2019
2022_A13103,62,16,93,171,2022
2021_B13104,60,30,56,146,2021
2021_A13105,53,72,84,209,2021
2021_A13106,40,85,48,173,2021
2019_C13107,97,85,27,209,2019
2022_A13108,71,56,41,168,2022
2021_C13109,45,54,64,163,2021
2022_C13110,67,38,88,193,2022
2021_C13111,14,52,84,150,2021
2021_C13112,42,74,91,207,2021
2021_A13113,19,71,65,155,2021
2019_A13114,52,57,33,142,2019
2022_B13115,97,27,50,174,2022
2022_A13116,39,30,98,167,2022
2019_C13117,12,57,64,133,2019
2019_B13118,5,15,57,77,2019
2019_C13119,51,53,77,181,2019
2022_C13120,75,33,94,202,2022
2019_B13121,35,75,23,133,2019
2021_A13122,79,33,81,193,2021
2022_B13123,80,70,79,229,2022
2022_B13124,73,43,96,212,2022
2021_B13125,85,14,78,177,2021
2022_B13126,81,78,64,223,2022
2019_C13127,28,93,23,144,2019
2021_A13128,83,70,71,224,2021
2019_A13129,1,17,52,70,2019
2021_C13130,34,72,64,170,2021
2019_A13131,47,67,48,162,2019
2021_A13132,75,35,86,196,2021
2021_B13133,14,41,63,118,2021
2019_A13134,81,96,77,254,2019
2019_C13135,27,41,28,96,2019
2021_A13136,46,39,79,164,2021
2021_A13137,21,40,82,143,2021
2022_A13138,27,53,97,177,2022
2019_B13139,69,57,44,170,2019
2021_C13140,55,35,23,113,2021
2022_B13141,93,21,34,148,2022
2021_A13142,24,93,31,148,2021
2021_A13143,34,59,47,140,2021
2019_A13144,49,53,21,123,2019
2021_B13145,76,97,67,240,2021
2019_A13146,54,75,95,224,2019
2022_C13147,26,24,59,109,2022
2021_B13148,50,28,51,129,2021
2021_B13149,22,13,70,105,2021
2019_A13150,97,54,82,233,2019
2019_A13151,62,66,72,200,2019
2022_C13152,83,70,21,174,2022
2021_B13153,12,47,21,80,2021
2021_B13154,35,75,88,198,2021
2019_A13155,6,90,50,146,2019
2019_C13156,33,34,38,105,2019
2021_A13157,80,11,79,170,2021
2021_B13158,75,62,35,172,2021
2022_B13159,99,90,48,237,2022
2021_A13160,40,66,89,195,2021
2021_C13161,48,48,28,124,2021
2021_C13162,36,54,54,144,2021
2022_A13163,25,40,87,152,2022
2021_A13164,57,91,84,232,2021
2022_B13165,37,65,68,170,2022
2019_A13166,90,48,58,196,2019
2019_C13167,14,63,77,154,2019
2021_A13168,33,86,50,169,2021
2019_A13169,89,30,63,182,2019
2021_A13170,78,23,48,149,2021
2022_C13171,73,91,71,235,2022
2019_C13172,81,27,34,142,2019
2021_A13173,75,74,86,235,2021
2021_C13174,58,84,56,198,2021
2021_C13175,56,82,86,224,2021
2019_B13176,28,97,42,167,2019
2021_C13177,60,57,70,187,2021
2019_A13178,57,75,99,231,2019
2021_B13179,78,60,98,236,2021
2022_C13180,78,93,29,200,2022
2021_A13181,8,41,62,111,2021
2022_C13182,3,59,74,136,2022
2021_B13183,87,78,75,240,2021
2022_A13184,12,56,57,125,2022
2022_A13185,55,87,60,202,2022
2022_A13186,26,47,39,112,2022
2019_C13187,57,73,80,210,2019
2021_B13188,66,42,56,164,2021
2019_C13189,64,76,67,207,2019
2022_B13190,58,78,59,195,2022
2019_C13191,21,93,51,165,2019
2021_A13192,17,64,67,148,2021
2022_B13193,70,26,59,155,2022
2021_C13194,25,83,60,168,2021
2021_B13195,62,83,95,240,2021
2019_B13196,100,24,76,200,2019
2019_C13197,84,18,47,149,2019
2019_B13198,11,89,89,189,2019
2021_C13199,38,65,79,182,2021
2019_C13200,2,43,28,73,2019
2019_A13201,88,30,44,162,2019
2021_C13202,33,33,73,139,2021
2022_A13203,4,94,63,161,2022
2021_A13204,21,42,84,147,2021
2022_C13205,69,87,22,178,2022
2019_A13206,32,96,26,154,2019
2019_A13207,88,63,64,215,2019
2019_B13208,87,37,63,187,2019
2022_B13209,20,72,43,135,2022
2021_C13210,32,56,66,154,2021
2022_C13211,6,58,81,145,2022
2021_B13212,20,38,72,130,2021
2022_C13213,24,20,76,120,2022
2019_A13214,74,33,77,184,2019
2019_A13215,16,40,64,120,2019
2022_B13216,73,92,87,252,2022
2019_A13217,58,33,36,127,2019
2021_C13218,17,38,21,76,2021
2019_B13219,53,17,59,129,2019
2022_C13220,99,40,79,218,2022
2021_C13221,41,40,42,123,2021
2019_A13222,90,40,91,221,2019
2022_B13223,86,70,64,220,2022
2019_A13224,68,11,28,107,2019
2019_C13225,39,57,91,187,2019
2022_A13226,69,45,25,139,2022
2022_A13227,67,51,90,208,2022
2019_C13228,89,58,29,176,2019
2022_C13229,49,71,54,174,2022
2022_C13230,4,92,80,176,2022
2022_A13231,11,61,59,131,2022
2022_B13232,80,68,65,213,2022
2022_A13233,92,82,68,242,2022
2021_C13234,14,51,57,122,2021
2021_C13235,54,16,91,161,2021
2022_A13236,29,65,31,125,2022
2021_A13237,93,16,79,188,2021
2021_B13238,78,59,30,167,2021
2019_C13239,86,22,50,158,2019
2021_A13240,82,61,50,193,2021
2022_B13241,86,68,73,227,2022
2022_B13242,67,35,62,164,2022
2019_C13243,2,97,93,192,2019
2022_C13244,28,33,62,123,2022
2019_B13245,46,82,99,227,2019
2019_C13246,56,79,99,234,2019
2021_C13247,37,66,42,145,2021
2022_A13248,30,42,71,143,2022
2021_A13249,88,21,77,186,2021
2021_B13250,22,14,51,87,2021
2021_A13251,89,21,85,195,2021
2019_B13252,77,63,21,161,2019
2019_B13253,17,12,32,61,2019
2022_B13254,46,58,22,126,2022
2019_C13255,26,74,94,194,2019
2021_A13256,52,96,82,230,2021
2019_C13257,59,33,86,178,2019
2022_C13258,22,40,57,119,2022
2019_B13259,10,58,88,156,2019
2019_B13260,57,22,81,160,2019
2021_C13261,6,77,41,124,2021
2019_A13262,13,48,79,140,2019
2022_B13263,23,52,96,171,2022
2021_C13264,22,45,46,113,2021
2019_C13265,34,14,81,129,2019
2019_C13266,35,24,91,150,2019
2022_A13267,14,91,92,197,2022
2019_C13268,76,63,73,212,2019
2022_A13269,64,58,64,186,2022
2021_A13270,89,81,70,240,2021
2021_C13271,78,41,29,148,2021
2022_C13272,85,94,61,240,2022
2022_C13273,35,97,96,228,2022
2022_C13274,82,40,95,217,2022
2019_A13275,50,92,99,241,2019
2019_C13276,34,19,73,126,2019
2019_C13277,39,80,46,165,2019
2021_C13278,71,32,68,171,2021
2019_A13279,5,34,39,78,2019
2019_A13280,45,19,29,93,2019
2019_B13281,89,17,27,133,2019
2022_C13282,50,43,21,114,2022
2021_A13283,11,83,42,136,2021
2019_C13284,75,40,52,167,2019
2019_A13285,35,87,97,219,2019
2021_A13286,38,61,82,181,2021
2021_B13287,72,89,54,215,2021
2021_B13288,90,11,65,166,2021
2022_B13289,70,27,91,188,2022
2019_C13290,43,58,81,182,2019
2019_B13291,43,30,25,98,2019
2019_A13292,52,81,75,208,2019
2021_A13293,41,16,71,128,2021
2022_A13294,13,58,66,137,2022
2019_A13295,53,79,88,220,2019
2022_A13296,19,83,88,190,2022
2022_B13297,84,97,45,226,2022
2019_A13298,69,14,84,167,2019
2019_B13299,84,60,51,195,2019
2021_C13300,72,81,21,174,2021
2019_B13301,59,23,29,111,2019
2022_B13302,52,69,68,189,2022
2019_A13303,26,89,82,197,2019
2022_B13304,30,80,37,147,2022
2019_C13305,69,76,85,230,2019
2019_A13306,49,76,22,147,2019
2019_C13307,35,46,46,127,2019
2019_C13308,60,38,59,157,2019
2022_A13309,98,53,67,218,2022
2019_C13310,58,42,49,149,2019
2022_B13311,56,74,63,193,2022
2022_C13312,14,51,90,155,2022
2021_C13313,47,90,49,186,2021
2022_C13314,77,91,44,212,2022
2019_A13315,55,58,64,177,2019
2022_C13316,94,93,22,209,2022
2022_C13317,63,84,23,170,2022
2021_B13318,3,53,86,142,2021
2022_B13319,64,24,28,116,2022
2019_C13320,18,84,32,134,2019
2021_C13321,73,38,91,202,2021
2021_C13322,43,58,51,152,2021
2021_A13323,46,82,41,169,2021
2019_B13324,82,81,71,234,2019
2021_C13325,80,30,68,178,2021
2019_A13326,31,48,46,125,2019
2022_B13327,5,74,33,112,2022
2022_C13328,57,93,79,229,2022
2022_A13329,78,67,45,190,2022
2022_A13330,27,80,99,206,2022
2019_A13331,15,33,40,88,2019
2019_B13332,6,79,58,143,2019
2022_A13333,27,97,23,147,2022
2019_C13334,86,38,49,173,2019
2021_A13335,56,78,47,181,2021
2019_A13336,45,42,89,176,2019
2019_B13337,51,18,90,159,2019
2021_B13338,57,62,62,181,2021
2019_A13339,14,40,74,128,2019
2022_C13340,16,45,45,106,2022
2019_B13341,15,79,83,177,2019
2022_C13342,20,18,48,86,2022
2021_A13343,22,95,36,153,2021
2021_A13344,65,86,68,219,2021
2019_B13345,83,28,67,178,2019
2021_B13346,63,14,86,163,2021
2019_A13347,71,62,76,209,2019
2019_A13348,9,62,29,100,2019
2022_A13349,18,69,39,126,2022
2019_B13350,96,49,63,208,2019
2022_A13351,82,16,50,148,2022
2021_C13352,33,37,60,130,2021
2022_A13353,66,47,81,194,2022
2021_C13354,85,76,81,242,2021
2021_B13355,19,45,41,105,2021
2019_C13356,50,23,40,113,2019
2019_C13357,96,52,50,198,2019
2019_A13358,36,32,67,135,2019
2019_B13359,43,76,52,171,2019
2021_A13360,13,76,53,142,2021
2022_C13361,17,46,40,103,2022
2019_C13362,28,95,44,167,2019
2021_B13363,89,43,94,226,2021
2021_B13364,38,24,87,149,2021
2019_A13365,85,80,27,192,2019
2021_C13366,75,87,24,186,2021
2021_A13367,97,60,23,180,2021
2022_C13368,3,13,45,61,2022
2022_B13369,60,42,74,176,2022
2019_C13370,84,26,22,132,2019
2021_C13371,26,53,54,133,2021
2022_C13372,95,12,81,188,2022
2022_C13373,17,27,70,114,2022
2019_C13374,64,43,98,205,2019
2019_C13375,97,60,54,211,2019
2022_B13376,93,71,44,208,2022
2022_B13377,35,97,98,230,2022
2022_B13378,22,60,98,180,2022
2019_A13379,70,95,58,223,2019
2022_C13380,74,87,73,234,2022
2019_A13381,70,46,47,163,2019
2019_C13382,54,87,90,231,2019
2019_B13383,80,85,79,244,2019
2022_A13384,85,17,75,177,2022
2019_A13385,30,62,60,152,2019
2021_B13386,45,48,22,115,2021
2019_A13387,60,17,88,165,2019
2022_A13388,72,16,87,175,2022
2019_B13389,30,84,45,159,2019
2019_B13390,86,71,56,213,2019
2019_A13391,74,20,93,187,2019
2022_A13392,40,44,42,126,2022
2019_B13393,24,92,36,152,2019
2022_B13394,29,88,81,198,2022
2019_B13395,0,22,53,75,2019
2022_A13396,90,78,23,191,2022
2019_B13397,46,52,36,134,2019
2019_A13398,77,63,58,198,2019
2019_B13399,45,20,40,105,2019
2019_A13400,36,40,66,142,2019
2022_B13401,34,68,81,183,2022
2019_A13402,9,18,91,118,2019
2021_B13403,9,52,22,83,2021
2021_C13404,7,15,79,101,2021
2022_B13405,60,52,99,211,2022
2019_B13406,22,23,27,72,2019
2021_B13407,45,88,41,174,2021
2021_B13408,37,18,93,148,2021
2021_A13409,5,42,84,131,2021
2019_C13410,86,62,81,229,2019
2021_B13411,72,91,85,248,2021
2022_C13412,77,95,65,237,2022
2022_C13413,69,97,93,259,2022
2021_A13414,22,36,81,139,2021
2019_A13415,33,35,97,165,2019
2019_C13416,44,55,27,126,2019
2021_A13417,38,56,82,176,2021
2022_B13418,32,75,53,160,2022
2022_A13419,72,88,81,241,2022
2022_A13420,10,72,75,157,2022
2021_A13421,90,77,42,209,2021
2019_B13422,12,16,79,107,2019
2019_A13423,82,95,79,256,2019
2022_A13424,69,41,64,174,2022
2019_B13425,46,37,27,110,2019
2022_B13426,4,32,80,116,2022
2021_A13427,23,29,98,150,2021
2021_B13428,10,72,86,168,2021
2022_B13429,48,76,26,150,2022
2019_A13430,54,91,86,231,2019
2019_C13431,60,95,28,183,2019
2019_B13432,9,38,42,89,2019
2022_B13433,40,24,25,89,2022
2019_B13434,77,86,91,254,2019
2022_A13435,15,27,94,136,2022
2021_C13436,42,80,30,152,2021
2021_B13437,35,21,73,129,2021
2021_B13438,18,29,40,87,2021
2021_A13439,80,17,81,178,2021
2022_A13440,23,56,21,100,2022
2022_B13441,74,51,47,172,2022
2019_A13442,30,44,92,166,2019
2022_A13443,38,63,98,199,2022
2022_C13444,62,45,46,153,2022
2019_C13445,90,31,72,193,2019
2019_C13446,91,85,29,205,2019
2021_B13447,43,76,88,207,2021
2019_A13448,53,97,54,204,2019
2019_C13449,94,73,21,188,2019
2019_B13450,39,62,39,140,2019
2021_A13451,46,66,96,208,2021
2022_A13452,96,39,33,168,2022
2019_A13453,10,96,99,205,2019
2019_C13454,97,58,67,222,2019
2022_C13455,43,16,43,102,2022
2019_B13456,78,15,95,188,2019
2021_B13457,30,22,38,90,2021
2019_A13458,30,16,68,114,2019
2019_B13459,19,52,26,97,2019
2019_A13460,27,39,90,156,2019
2021_A13461,42,56,25,123,2021
2019_B13462,97,26,74,197,2019
2019_B13463,19,41,75,135,2019
2022_C13464,48,69,76,193,2022
2021_C13465,66,71,50,187,2021
2021_B13466,37,61,85,183,2021
2021_A13467,66,40,71,177,2021
2022_B13468,75,66,71,212,2022
2019_C13469,87,94,74,255,2019
2022_C13470,78,90,43,211,2022
2022_C13471,72,75,38,185,2022
2022_B13472,57,47,83,187,2022
2022_C13473,97,66,70,233,2022
2021_B13474,93,66,34,193,2021
2019_B13475,77,67,75,219,2019
2019_A13476,76,20,46,142,2019
2019_B13477,28,14,97,139,2019
2021_C13478,76,94,27,197,2021
2021_A13479,97,34,87,218,2021
2022_B13480,36,20,84,140,2022
2022_B13481,81,89,47,217,2022
2021_C13482,83,32,33,148,2021
2022_B13483,90,48,47,185,2022
2022_B13484,60,84,88,232,2022
2021_B13485,75,77,27,179,2021
2022_C13486,18,55,32,105,2022
2022_B13487,81,89,52,222,2022
2019_C13488,44,91,97,232,2019
2021_A13489,9,21,49,79,2021
2019_A13490,79,70,30,179,2019
2019_A13491,36,32,66,134,2019
2019_C13492,32,66,85,183,2019
2021_A13493,34,59,26,119,2021
2022_A13494,66,61,65,192,2022
2019_A13495,73,65,23,161,2019
2021_A13496,55,74,37,166,2021
2022_C13497,76,19,27,122,2022
2022_B13498,55,87,60,202,2022
2021_B13499,62,70,29,161,2021
2021_C13500,35,71,25,131,2021
2021_B13501,100,19,26,145,2021
2021_B13502,47,97,32,176,2021
2019_B13503,26,80,43,149,2019
2022_C13504,29,83,28,140,2022
2022_B13505,41,89,67,197,2022
2021_A13506,64,11,68,143,2021
2022_B13507,1,50,82,133,2022
2019_B13508,36,26,27,89,2019
2019_C13509,12,49,23,84,2019
2019_A13510,17,73,83,173,2019
2022_B13511,67,47,75,189,2022
2022_C13512,19,66,61,146,2022
2022_C13513,17,30,47,94,2022
2019_C13514,21,38,50,109,2019
2021_B13515,35,68,46,149,2021
2022_B13516,10,76,58,144,2022
2019_C13517,73,42,31,146,2019
2021_A13518,38,72,40,150,2021
2022_C13519,78,21,55,154,2022
2022_B13520,71,55,96,222,2022
2019_C13521,21,15,33,69,2019
2022_A13522,91,48,79,218,2022
2022_B13523,39,76,87,202,2022
2019_A13524,0,35,81,116,2019
2019_B13525,42,68,32,142,2019
2022_C13526,6,17,55,78,2022
2021_C13527,75,32,86,193,2021
2019_B13528,55,78,47,180,2019
2022_B13529,87,95,56,238,2022
2021_B13530,99,28,83,210,2021
2022_C13531,97,83,83,263,2022
2022_C13532,15,50,69,134,2022
2019_A13533,6,15,56,77,2019
2021_A13534,50,86,24,160,2021
2022_C13535,30,19,77,126,2022
2019_B13536,28,48,44,120,2019
2021_C13537,40,31,82,153,2021
2019_A13538,27,72,45,144,2019
2019_A13539,64,50,38,152,2019
2019_B13540,67,31,78,176,2019
2022_A13541,77,59,22,158,2022
2021_B13542,55,66,46,167,2021
2019_C13543,38,91,73,202,2019
2021_C13544,28,37,40,105,2021
2021_C13545,2,31,84,117,2021
2022_A13546,80,14,30,124,2022
2021_A13547,33,27,21,81,2021
2022_B13548,17,72,53,142,2022
2021_B13549,43,34,86,163,2021
2022_C13550,15,51,46,112,2022
2019_B13551,70,66,65,201,2019
2022_B13552,59,78,63,200,2022
2022_B13553,3,71,25,99,2022
2022_A13554,53,36,55,144,2022
2019_A13555,38,35,70,143,2019
2021_C13556,35,30,82,147,2021
2021_B13557,41,20,58,119,2021
2019_B13558,70,41,65,176,2019
2021_A13559,81,78,68,227,2021
2019_A13560,83,64,64,211,2019
2021_B13561,24,42,38,104,2021
2022_B13562,66,56,68,190,2022
2021_B13563,86,96,91,273,2021
2019_B13564,90,74,61,225,2019
2019_A13565,4,77,27,108,2019
2021_A13566,74,83,50,207,2021
2022_B13567,83,57,75,215,2022
2022_A13568,3,27,40,70,2022
2021_A13569,15,58,39,112,2021
2022_A13570,89,14,74,177,2022
2021_C13571,33,15,21,69,2021
2021_B13572,3,19,89,111,2021
2021_B13573,100,53,24,177,2021
2019_A13574,43,29,89,161,2019
2019_A13575,60,90,90,240,2019
2021_A13576,24,83,30,137,2021
2022_B13577,64,45,76,185,2022
2022_B13578,72,24,38,134,2022
2022_A13579,67,87,21,175,2022
2019_C13580,96,52,64,212,2019
2022_A13581,51,92,36,179,2022
2019_C13582,0,41,96,137,2019
2019_C13583,35,84,62,181,2019
2021_C13584,11,45,71,127,2021
2022_A13585,27,11,98,136,2022
2019_A13586,45,73,82,200,2019
2022_B13587,60,74,49,183,2022
2022_B13588,76,25,63,164,2022
2022_B13589,65,72,47,184,2022
2022_B13590,49,17,68,134,2022
2022_C13591,36,61,32,129,2022
2019_C13592,70,55,21,146,2019
2021_C13593,8,24,25,57,2021
2019_B13594,38,90,87,215,2019
2022_B13595,68,12,39,119,2022
2021_A13596,4,54,49,107,2021
2021_B13597,96,13,22,131,2021
2022_C13598,76,24,27,127,2022
2022_A13599,12,69,40,121,2022
2022_C13600,71,69,59,199,2022
2019_B13601,28,71,72,171,2019
2019_B13602,65,44,27,136,2019
2022_B13603,85,53,67,205,2022
2022_B13604,2,90,79,171,2022
2021_A13605,17,57,27,101,2021
2022_B13606,81,40,53,174,2022
2019_B13607,58,77,88,223,2019
2022_C13608,38,76,41,155,2022
2019_A13609,87,79,65,231,2019
2022_B13610,60,77,33,170,2022
2021_C13611,52,97,59,208,2021
2019_B13612,88,39,48,175,2019
2019_B13613,89,86,45,220,2019
2021_A13614,37,22,44,103,2021
2022_A13615,7,92,93,192,2022
2022_B13616,2,96,87,185,2022
2021_B13617,80,18,29,127,2021
2019_C13618,37,11,59,107,2019
2022_A13619,32,18,81,131,2022
2021_C13620,89,33,26,148,2021
2019_C13621,79,24,69,172,2019
2022_B13622,30,57,77,164,2022
2019_B13623,42,56,76,174,2019
2019_A13624,42,45,48,135,2019
2019_C13625,25,64,30,119,2019
2022_C13626,6,22,83,111,2022
2022_C13627,14,49,24,87,2022
2022_B13628,72,71,84,227,2022
2019_A13629,99,66,93,258,2019
2019_A13630,23,34,39,96,2019
2022_B13631,6,16,71,93,2022
2021_C13632,39,12,76,127,2021
2021_B13633,57,25,50,132,2021
2019_A13634,66,20,77,163,2019
2021_B13635,17,26,83,126,2021
2021_A13636,91,32,98,221,2021
2021_A13637,96,36,96,228,2021
2021_B13638,60,85,54,199,2021
2019_A13639,87,50,77,214,2019
2019_B13640,1,91,55,147,2019
2019_B13641,50,83,90,223,2019
2019_A13642,25,21,99,145,2019
2019_A13643,10,43,36,89,2019
2022_C13644,45,25,61,131,2022
2019_B13645,99,22,46,167,2019
2021_B13646,97,26,65,188,2021
2019_C13647,98,80,90,268,2019
2019_A13648,6,67,62,135,2019
2019_A13649,85,37,46,168,2019
2019_A13650,84,73,69,226,2019
2022_B13651,31,84,59,174,2022
2021_C13652,48,38,75,161,2021
2021_A13653,96,65,53,214,2021
2019_C13654,27,30,26,83,2019
2022_C13655,93,56,47,196,2022
2019_C13656,11,43,37,91,2019
2022_B13657,65,30,94,189,2022
2019_B13658,31,19,37,87,2019
2021_A13659,64,61,59,184,2021
2019_B13660,100,31,76,207,2019
2021_C13661,80,35,68,183,2021
2019_C13662,56,96,58,210,2019
2021_C13663,40,62,32,134,2021
2021_B13664,29,37,95,161,2021
2019_B13665,25,49,89,163,2019
2019_C13666,75,56,21,152,2019
2022_A13667,40,83,50,173,2022
2022_B13668,23,60,30,113,2022
2021_C13669,29,68,80,177,2021
2019_C13670,43,41,26,110,2019
2021_A13671,21,64,94,179,2021
2021_A13672,91,33,24,148,2021
2022_C13673,93,44,57,194,2022
2022_C13674,71,61,68,200,2022
2021_A13675,96,17,68,181,2021
2022_A13676,47,84,65,196,2022
2021_C13677,89,78,72,239,2021
2021_C13678,30,66,52,148,2021
2022_A13679,88,36,89,213,2022
2022_C13680,58,82,76,216,2022
2022_B13681,91,63,23,177,2022
2022_A13682,18,14,88,120,2022
2021_C13683,74,25,82,181,2021
2019_B13684,20,96,45,161,2019
2022_A13685,85,61,22,168,2022
2019_A13686,63,14,39,116,2019
2019_B13687,74,16,54,144,2019
2022_C13688,52,50,92,194,2022
2021_B13689,38,34,41,113,2021
2021_A13690,52,94,40,186,2021
2022_B13691,100,56,72,228,2022
2019_A13692,88,53,63,204,2019
2021_A13693,30,36,64,130,2021
2021_A13694,15,48,42,105,2021
2019_C13695,1,81,90,172,2019
2022_A13696,85,46,66,197,2022
2022_A13697,85,14,67,166,2022
2021_B13698,41,30,77,148,2021
2022_C13699,12,57,29,98,2022
2021_A13700,49,16,37,102,2021
2019_A13701,39,22,64,125,2019
2022_B13702,28,50,76,154,2022
2019_C13703,27,60,31,118,2019
2022_B13704,6,95,97,198,2022
2021_C13705,34,70,61,165,2021
2019_B13706,76,26,54,156,2019
2022_B13707,80,36,96,212,2022
2019_A13708,83,27,95,205,2019
2019_B13709,19,11,75,105,2019
2021_A13710,90,32,76,198,2021
2019_C13711,61,52,61,174,2019
2022_C13712,93,53,82,228,2022
2022_B13713,84,29,74,187,2022
2019_C13714,38,69,84,191,2019
2022_C13715,5,53,82,140,2022
2022_C13716,28,32,48,108,2022
